sym,date,post,res,home,pwin,derby,abn_ret
SCP.LS,2024-09-13,2024-09-16,W,0,0.771,0,-0.01043
SCP.LS,2024-09-22,2024-09-23,W,1,0.881,0,0.03055
SCP.LS,2024-09-27,2024-09-30,W,0,0.803,0,-0.04781
SCP.LS,2024-10-05,2024-10-07,W,1,0.833,0,-0.00162
SCP.LS,2024-10-26,2024-10-28,W,0,0.694,0,0.00084
SCP.LS,2024-11-01,2024-11-04,W,1,0.866,0,-0.0003
SCP.LS,2024-11-10,2024-11-11,W,0,0.598,0,-0.02134
SCP.LS,2024-11-30,2024-12-02,L,1,0.801,0,0.00589
SCP.LS,2024-12-05,2024-12-06,L,0,0.691,0,0.00131
SCP.LS,2024-12-14,2024-12-16,W,1,0.866,0,-0.00076
SCP.LS,2024-12-22,2024-12-23,D,0,0.685,0,-0.06376
SCP.LS,2024-12-29,2024-12-30,W,1,0.377,1,0.00514
SCP.LS,2025-01-03,2025-01-06,D,0,0.483,0,0.03266
SCP.LS,2025-01-18,2025-01-20,W,0,0.728,0,-0.00102
SCP.LS,2025-01-25,2025-01-27,W,1,0.823,0,-0.03057
SCP.LS,2025-02-02,2025-02-03,W,1,0.827,0,-0.01977
SCP.LS,2025-02-07,2025-02-10,D,0,0.366,1,-0.00183
SCP.LS,2025-02-15,2025-02-17,D,1,0.751,0,-0.01046
SCP.LS,2025-02-23,2025-02-24,D,0,0.704,0,0.00769
SCP.LS,2025-03-03,2025-03-04,W,1,0.781,0,0.00202
SCP.LS,2025-03-09,2025-03-10,W,0,0.614,0,-0.00899
SCP.LS,2025-03-15,2025-03-17,W,1,0.724,0,-0.00241
SCP.LS,2025-03-29,2025-03-31,W,0,0.707,0,0.00138
SCP.LS,2025-04-07,2025-04-08,D,1,0.615,0,-0.00492
SCP.LS,2025-04-12,2025-04-14,W,0,0.588,0,-0.00203
SCP.LS,2025-04-18,2025-04-22,W,1,0.771,0,-0.03808
SCP.LS,2025-04-27,2025-04-28,W,0,0.771,0,0.05103
SCP.LS,2025-05-04,2025-05-05,W,1,0.83,0,0.07012
SCP.LS,2025-05-10,2025-05-12,D,0,0.285,1,-0.04874
SCP.LS,2025-05-17,2025-05-19,W,1,0.751,0,-0.00084
SCP.LS,2025-08-08,2025-08-11,W,0,0.707,0,0.00017
SCP.LS,2025-08-17,2025-08-18,W,1,0.732,0,-0.00254
SCP.LS,2025-08-23,2025-08-25,W,0,0.739,0,0.01632
SCP.LS,2025-08-30,2025-09-01,L,1,0.475,1,-0.02117
SCP.LS,2025-09-13,2025-09-15,W,0,0.677,0,-0.00091
SCP.LS,2025-09-22,2025-09-23,W,1,0.791,0,-0.00241
SCP.LS,2025-09-27,2025-09-29,W,0,0.736,0,-0.0011
SCP.LS,2025-10-05,2025-10-06,D,1,0.655,0,-0.00176
SCP.LS,2025-10-26,2025-10-27,W,0,0.744,0,-0.03452
SCP.LS,2025-10-31,2025-11-03,W,1,0.843,0,0.00911
SCP.LS,2025-11-08,2025-11-10,W,0,0.663,0,0.01722
SCP.LS,2025-11-30,2025-12-01,W,1,0.836,0,-0.03478
SCP.LS,2025-12-05,2025-12-08,D,0,0.351,1,-0.00057
SCP.LS,2025-12-13,2025-12-15,W,1,0.873,0,0.00812
SCP.LS,2025-12-23,2025-12-24,W,0,0.663,0,-0.0008
SCP.LS,2025-12-28,2025-12-29,W,1,0.817,0,0.00951
SCP.LS,2026-01-02,2026-01-05,D,0,0.645,0,-0.01173
SCP.LS,2026-01-16,2026-01-19,W,1,0.787,0,0.00087
SCP.LS,2026-01-24,2026-01-26,W,0,0.756,0,-0.04089
SCP.LS,2026-02-01,2026-02-02,W,1,0.837,0,-0.05525
SCP.LS,2026-02-09,2026-02-10,D,0,0.274,1,0.05166
SCP.LS,2026-02-15,2026-02-16,W,1,0.733,0,0.00833
SCP.LS,2026-02-21,2026-02-23,W,0,0.73,0,-0.0032
SCP.LS,2026-02-27,2026-03-02,W,1,0.801,0,0.03013
SCP.LS,2026-03-07,2026-03-09,D,0,0.444,0,0.00068
SCP.LS,2026-03-22,2026-03-23,W,0,0.724,0,0.01947
SCP.LS,2026-04-03,2026-04-07,W,1,0.723,0,0.02515
SCP.LS,2026-04-11,2026-04-13,W,0,0.775,0,0.00109
SCP.LS,2026-04-19,2026-04-20,L,1,0.443,1,-0.00041
SCP.LS,2026-04-26,2026-04-27,D,0,0.841,0,-0.00146
SCP.LS,2026-04-29,2026-04-30,D,1,0.824,0,-0.00284
SCP.LS,2026-05-04,2026-05-05,W,1,0.739,0,-0.00048
SCP.LS,2026-05-11,2026-05-12,W,0,0.741,0,0.00143
SCP.LS,2026-05-16,2026-05-18,W,1,0.755,0,-0.00243
SCP.LS,2026-08-08,2026-08-10,D,0,0.761,0,-9e-05
SCP.LS,2026-08-14,2026-08-17,W,1,0.709,0,5e-05
SLBEN.LS,2021-08-21,2021-08-23,W,0,0.599,0,0.03074
SLBEN.LS,2021-08-29,2021-08-30,W,1,0.791,0,0.01785
SLBEN.LS,2021-09-11,2021-09-13,W,0,0.613,0,0.02786
SLBEN.LS,2021-09-20,2021-09-21,W,1,0.784,0,-0.0115
SLBEN.LS,2021-09-25,2021-09-27,W,0,0.573,0,-0.00301
SLBEN.LS,2021-10-03,2021-10-04,L,1,0.791,0,-0.0051
SLBEN.LS,2021-10-24,2021-10-25,W,0,0.65,0,0.05067
SLBEN.LS,2021-10-30,2021-11-01,D,0,0.663,0,-0.03723
SLBEN.LS,2021-11-07,2021-11-08,W,1,0.6,0,0.01774
SLBEN.LS,2021-11-27,2021-11-29,W,0,0.776,0,-0.01607
SLBEN.LS,2021-12-03,2021-12-06,L,1,0.46,1,-0.03839
SLBEN.LS,2021-12-12,2021-12-13,W,0,0.655,0,0.03854
SLBEN.LS,2021-12-19,2021-12-20,W,1,0.828,0,-0.04878
SLBEN.LS,2021-12-30,2021-12-31,L,0,0.228,1,-0.0177
SLBEN.LS,2022-01-09,2022-01-10,W,1,0.799,0,0.01079
SLBEN.LS,2022-01-15,2022-01-17,D,1,0.797,0,-0.00282
SLBEN.LS,2022-01-21,2022-01-24,W,0,0.729,0,-0.04252
SLBEN.LS,2022-02-02,2022-02-03,L,1,0.715,0,0.01248
SLBEN.LS,2022-02-07,2022-02-08,W,0,0.707,0,-0.04613
SLBEN.LS,2022-02-12,2022-02-14,W,1,0.737,0,-0.04104
SLBEN.LS,2022-02-18,2022-02-21,D,0,0.662,0,0.00023
SLBEN.LS,2022-02-27,2022-02-28,W,1,0.698,0,-0.04111
SLBEN.LS,2022-03-05,2022-03-07,W,0,0.647,0,-0.03185
SLBEN.LS,2022-03-11,2022-03-14,D,1,0.742,0,-0.03925
SLBEN.LS,2022-03-20,2022-03-21,W,1,0.7,0,0.00525
SLBEN.LS,2022-04-01,2022-04-04,L,0,0.394,0,-0.02972
SLBEN.LS,2022-04-09,2022-04-11,W,1,0.79,0,-0.00069
SLBEN.LS,2022-04-17,2022-04-19,W,0,0.256,1,0.00257
SLBEN.LS,2022-04-23,2022-04-25,D,1,0.698,0,-0.02182
SLBEN.LS,2022-04-30,2022-05-02,W,0,0.618,0,-0.00026
SLBEN.LS,2022-05-07,2022-05-09,L,1,0.316,1,0.00033
SLBEN.LS,2022-05-13,2022-05-16,W,0,0.596,0,0.03887
SLBEN.LS,2022-08-05,2022-08-08,W,1,0.805,0,0.03818
SLBEN.LS,2022-08-13,2022-08-15,W,0,0.751,0,-0.00355
SLBEN.LS,2022-08-27,2022-08-29,W,0,0.691,0,-0.00792
SLBEN.LS,2022-08-30,2022-08-31,W,1,0.883,0,-0.0163
SLBEN.LS,2022-09-02,2022-09-05,W,1,0.799,0,0.04235
SLBEN.LS,2022-09-10,2022-09-12,W,0,0.662,0,-0.02467
SLBEN.LS,2022-09-18,2022-09-19,W,1,0.85,0,-0.02897
SLBEN.LS,2022-10-01,2022-10-03,D,0,0.688,0,-0.01482
SLBEN.LS,2022-10-08,2022-10-10,W,1,0.797,0,0.0384
SLBEN.LS,2022-10-21,2022-10-24,W,0,0.31,1,-0.01168
SLBEN.LS,2022-10-29,2022-10-31,W,1,0.794,0,0.01504
SLBEN.LS,2022-11-06,2022-11-07,W,0,0.725,0,-0.00877
SLBEN.LS,2022-11-13,2022-11-14,W,1,0.826,0,-0.00091
SLBEN.LS,2022-12-30,2023-01-02,L,0,0.548,0,0.00123
SLBEN.LS,2023-01-06,2023-01-09,W,1,0.804,0,-0.00333
SLBEN.LS,2023-01-15,2023-01-16,D,1,0.512,1,-0.00565
SLBEN.LS,2023-01-21,2023-01-23,W,0,0.72,0,0.01457
SLBEN.LS,2023-01-26,2023-01-27,W,0,0.783,0,0.02547
SLBEN.LS,2023-01-31,2023-02-01,W,0,0.704,0,0.00921
SLBEN.LS,2023-02-04,2023-02-06,W,1,0.794,0,-0.00551
SLBEN.LS,2023-02-20,2023-02-21,W,1,0.796,0,-0.01328
SLBEN.LS,2023-02-25,2023-02-27,W,0,0.681,0,0.00169
SLBEN.LS,2023-03-03,2023-03-06,W,1,0.815,0,0.00209
SLBEN.LS,2023-03-12,2023-03-13,W,0,0.751,0,-0.00505
SLBEN.LS,2023-03-18,2023-03-20,W,1,0.802,0,0.01476
SLBEN.LS,2023-04-02,2023-04-03,W,0,0.696,0,0.01515
SLBEN.LS,2023-04-07,2023-04-11,L,1,0.483,1,0.0096
SLBEN.LS,2023-04-15,2023-04-17,L,0,0.722,0,-0.01931
SLBEN.LS,2023-04-23,2023-04-24,W,1,0.853,0,0.00484
SLBEN.LS,2023-04-29,2023-05-02,W,0,0.71,0,-0.02626
SLBEN.LS,2023-05-06,2023-05-08,W,1,0.606,0,0.053
SLBEN.LS,2023-05-13,2023-05-15,W,0,0.75,0,0.01204
SLBEN.LS,2023-05-21,2023-05-22,D,0,0.365,1,0.00223
SLBEN.LS,2023-05-27,2023-05-29,W,1,0.875,0,0.00712
SLBEN.LS,2023-08-14,2023-08-15,L,0,0.724,0,0.00523
SLBEN.LS,2023-08-19,2023-08-21,W,1,0.862,0,-0.00076
SLBEN.LS,2023-08-26,2023-08-28,W,0,0.727,0,-0.00374
SLBEN.LS,2023-09-02,2023-09-04,W,1,0.774,0,0.00795
SLBEN.LS,2023-09-16,2023-09-18,W,0,0.704,0,0.0027
SLBEN.LS,2023-09-24,2023-09-25,W,0,0.761,0,-0.00327
SLBEN.LS,2023-09-29,2023-10-02,W,1,0.497,1,0.0173
SLBEN.LS,2023-10-07,2023-10-09,W,0,0.722,0,0.03888
SLBEN.LS,2023-10-28,2023-10-30,D,1,0.778,0,-0.00725
SLBEN.LS,2023-11-04,2023-11-06,W,0,0.727,0,-0.01027
SLBEN.LS,2023-11-12,2023-11-13,W,1,0.415,1,-0.0074
SLBEN.LS,2023-12-03,2023-12-04,D,0,0.626,0,-0.00742
SLBEN.LS,2023-12-08,2023-12-11,D,1,0.809,0,-0.017
SLBEN.LS,2023-12-17,2023-12-18,W,0,0.406,0,-0.00042
SLBEN.LS,2023-12-29,2024-01-02,W,1,0.733,0,0.00943
SLBEN.LS,2024-01-06,2024-01-08,W,0,0.639,0,0.02752
SLBEN.LS,2024-01-14,2024-01-15,W,1,0.787,0,0.01265
SLBEN.LS,2024-01-19,2024-01-22,W,1,0.837,0,-0.02436
SLBEN.LS,2024-01-29,2024-01-30,W,0,0.73,0,-0.01772
SLBEN.LS,2024-02-04,2024-02-05,W,1,0.809,0,-0.0173
SLBEN.LS,2024-02-11,2024-02-12,D,0,0.588,0,-0.0183
SLBEN.LS,2024-02-18,2024-02-19,W,1,0.843,0,0.00289
SLBEN.LS,2024-02-25,2024-02-26,W,1,0.844,0,-0.0215
SLBEN.LS,2024-03-03,2024-03-04,L,0,0.336,1,-0.01825
SLBEN.LS,2024-03-10,2024-03-11,W,1,0.81,0,-0.01131
SLBEN.LS,2024-03-17,2024-03-18,W,0,0.715,0,0.00273
SLBEN.LS,2024-03-29,2024-04-02,W,1,0.864,0,0.10445
SLBEN.LS,2024-04-06,2024-04-08,L,0,0.255,1,-0.00449
SLBEN.LS,2024-04-14,2024-04-15,W,1,0.756,0,0.0033
SLBEN.LS,2024-04-22,2024-04-23,W,0,0.68,0,-0.00109
SLBEN.LS,2024-04-27,2024-04-29,W,1,0.614,0,-0.04199
SLBEN.LS,2024-05-05,2024-05-06,L,0,0.693,0,0.05195
SLBEN.LS,2024-05-12,2024-05-13,W,1,0.751,0,-0.00725
SLBEN.LS,2024-05-17,2024-05-20,D,0,0.665,0,0.06973
SLBEN.LS,2024-08-11,2024-08-12,L,0,0.65,0,0.09098
SLBEN.LS,2024-08-17,2024-08-19,W,1,0.796,0,-0.00663
SLBEN.LS,2024-08-24,2024-08-26,W,1,0.801,0,-0.02715
SLBEN.LS,2024-08-30,2024-09-02,D,0,0.65,0,0.04326
SLBEN.LS,2024-09-14,2024-09-16,W,1,0.75,0,0.05272
SLBEN.LS,2024-09-23,2024-09-24,W,0,0.756,0,-0.0008
SLBEN.LS,2024-09-28,2024-09-30,W,1,0.781,0,-0.03608
SLBEN.LS,2024-10-27,2024-10-28,W,1,0.803,0,0.00928
SLBEN.LS,2024-11-02,2024-11-04,W,0,0.77,0,-0.0006
SLBEN.LS,2024-11-10,2024-11-11,W,1,0.447,1,-0.03554
SLBEN.LS,2024-12-01,2024-12-02,W,0,0.738,0,-0.00633
SLBEN.LS,2024-12-07,2024-12-09,W,1,0.715,0,-0.01569
SLBEN.LS,2024-12-15,2024-12-16,D,0,0.794,0,-0.00988
SLBEN.LS,2024-12-19,2024-12-20,W,0,0.754,0,-0.00058
SLBEN.LS,2024-12-23,2024-12-24,W,1,0.862,0,-0.00077
SLBEN.LS,2024-12-29,2024-12-30,L,0,0.362,1,-0.01297
SLBEN.LS,2025-01-04,2025-01-06,L,1,0.659,0,-0.00372
SLBEN.LS,2025-01-17,2025-01-20,W,1,0.751,0,0.00235
SLBEN.LS,2025-01-25,2025-01-27,L,0,0.688,0,-0.03094
SLBEN.LS,2025-02-02,2025-02-03,W,0,0.731,0,-0.00034
SLBEN.LS,2025-02-08,2025-02-10,W,1,0.794,0,-0.00723
SLBEN.LS,2025-02-15,2025-02-17,W,0,0.564,0,0.00909
SLBEN.LS,2025-02-22,2025-02-24,W,1,0.846,0,0.02432
SLBEN.LS,2025-03-08,2025-03-10,W,1,0.778,0,-0.00644
SLBEN.LS,2025-03-16,2025-03-17,W,0,0.678,0,-0.00109
SLBEN.LS,2025-03-28,2025-03-31,W,0,0.669,0,0.02146
SLBEN.LS,2025-04-02,2025-04-03,W,1,0.839,0,0.02269
SLBEN.LS,2025-04-06,2025-04-07,W,0,0.377,1,0.00093
SLBEN.LS,2025-04-13,2025-04-14,D,1,0.809,0,-0.06507
SLBEN.LS,2025-04-19,2025-04-22,W,0,0.587,0,-0.05892
SLBEN.LS,2025-04-27,2025-04-28,W,1,0.87,0,-0.00017
SLBEN.LS,2025-05-03,2025-05-05,W,0,0.797,0,0.05801
SLBEN.LS,2025-05-10,2025-05-12,D,1,0.447,1,0.04371
SLBEN.LS,2025-05-17,2025-05-19,D,0,0.582,0,0.0554
SLBEN.LS,2025-08-16,2025-08-18,W,0,0.783,0,0.00631
SLBEN.LS,2025-08-23,2025-08-25,W,1,0.809,0,-0.02251
SLBEN.LS,2025-08-31,2025-09-01,W,0,0.786,0,-0.0224
SLBEN.LS,2025-09-12,2025-09-15,D,1,0.716,0,0.00226
SLBEN.LS,2025-09-20,2025-09-22,W,0,0.798,0,0.00227
SLBEN.LS,2025-09-23,2025-09-24,D,1,0.785,0,-0.02516
SLBEN.LS,2025-09-26,2025-09-29,W,1,0.705,0,-0.01313
SLBEN.LS,2025-10-05,2025-10-06,D,0,0.255,1,-0.00696
SLBEN.LS,2025-10-25,2025-10-27,W,1,0.798,0,0.01212
SLBEN.LS,2025-11-01,2025-11-03,W,0,0.651,0,0.00866
SLBEN.LS,2025-11-09,2025-11-10,D,1,0.808,0,0.00809
SLBEN.LS,2025-11-29,2025-12-01,W,0,0.684,0,0.00946
SLBEN.LS,2025-12-05,2025-12-08,D,1,0.344,1,-0.024
SLBEN.LS,2025-12-14,2025-12-15,W,0,0.684,0,-0.00419
SLBEN.LS,2025-12-22,2025-12-23,W,1,0.693,0,0.01198
SLBEN.LS,2025-12-28,2025-12-29,D,0,0.44,0,-0.00067
SLBEN.LS,2026-01-03,2026-01-05,W,1,0.77,0,-0.00406
SLBEN.LS,2026-01-17,2026-01-19,W,0,0.724,0,-0.00033
SLBEN.LS,2026-01-25,2026-01-26,W,1,0.847,0,-0.0038
SLBEN.LS,2026-02-01,2026-02-02,D,0,0.77,0,0.00836
SLBEN.LS,2026-02-08,2026-02-09,W,1,0.799,0,-0.01058
SLBEN.LS,2026-02-13,2026-02-16,W,0,0.612,0,-0.01569
SLBEN.LS,2026-02-21,2026-02-23,W,1,0.862,0,0.01981
SLBEN.LS,2026-03-02,2026-03-03,W,0,0.591,0,0.0039
SLBEN.LS,2026-03-08,2026-03-09,D,1,0.442,1,-0.02159
SLBEN.LS,2026-03-14,2026-03-16,W,0,0.746,0,0.01758
SLBEN.LS,2026-03-21,2026-03-23,W,1,0.727,0,-0.02738
SLBEN.LS,2026-04-06,2026-04-07,D,0,0.775,0,-0.00696
SLBEN.LS,2026-04-12,2026-04-13,W,1,0.825,0,-0.00028
SLBEN.LS,2026-04-19,2026-04-20,W,0,0.291,1,0.02361
SLBEN.LS,2026-04-25,2026-04-27,W,1,0.827,0,0.00218
SLBEN.LS,2026-05-02,2026-05-04,D,0,0.596,0,-0.00496
SLBEN.LS,2026-05-11,2026-05-12,D,1,0.658,0,-0.02401
SLBEN.LS,2026-05-16,2026-05-18,W,0,0.712,0,0.02144
SLBEN.LS,2026-08-09,2026-08-10,D,1,0.851,0,0.01424
SLBEN.LS,2026-08-17,2026-08-18,W,0,0.775,0,-0.00099
SSL.MI,2021-08-21,2021-08-23,W,0,0.557,0,0.01574
SSL.MI,2021-08-28,2021-08-30,W,1,0.704,0,0.02623
SSL.MI,2021-09-12,2021-09-13,L,0,0.306,0,-0.02335
SSL.MI,2021-09-19,2021-09-20,D,1,0.663,0,-0.0311
SSL.MI,2021-09-23,2021-09-24,D,0,0.439,0,-0.01507
SSL.MI,2021-09-26,2021-09-27,W,1,0.363,0,0.0073
SSL.MI,2021-10-03,2021-10-04,L,0,0.431,0,-0.02697
SSL.MI,2021-10-16,2021-10-18,W,1,0.288,0,0.00468
SSL.MI,2021-10-24,2021-10-25,L,0,0.431,0,-0.03098
SSL.MI,2021-10-27,2021-10-28,W,1,0.485,0,-0.00964
SSL.MI,2021-10-30,2021-11-01,D,0,0.25,0,-0.00076
SSL.MI,2021-11-07,2021-11-08,W,1,0.728,0,0.00911
SSL.MI,2021-11-20,2021-11-22,L,1,0.317,0,-0.01491
SSL.MI,2021-11-28,2021-11-29,L,0,0.22,0,-0.018
SSL.MI,2021-12-02,2021-12-03,D,1,0.57,0,-0.00354
SSL.MI,2021-12-05,2021-12-06,W,0,0.464,0,-0.01527
SSL.MI,2021-12-12,2021-12-13,L,0,0.379,0,-0.01364
SSL.MI,2021-12-17,2021-12-20,W,1,0.622,0,-0.02692
SSL.MI,2021-12-22,2021-12-23,W,0,0.512,0,-0.00346
SSL.MI,2022-01-06,2022-01-07,D,1,0.594,0,-0.00197
SSL.MI,2022-01-09,2022-01-10,L,0,0.135,0,0.0052
SSL.MI,2022-01-15,2022-01-17,W,0,0.654,0,0.02208
SSL.MI,2022-01-22,2022-01-24,D,1,0.297,0,-0.01043
SSL.MI,2022-02-05,2022-02-07,W,0,0.328,0,0.0034
SSL.MI,2022-02-12,2022-02-14,W,1,0.561,0,-0.00418
SSL.MI,2022-02-20,2022-02-21,D,0,0.387,0,-0.01021
SSL.MI,2022-02-27,2022-02-28,L,1,0.344,0,-0.00174
SSL.MI,2022-03-05,2022-03-07,W,0,0.447,0,-0.00725
SSL.MI,2022-03-14,2022-03-15,W,1,0.715,0,-0.02573
SSL.MI,2022-03-20,2022-03-21,L,0,0.346,0,-0.00495
SSL.MI,2022-04-02,2022-04-04,W,1,0.55,0,-0.00245
SSL.MI,2022-04-10,2022-04-11,W,0,0.501,0,0.00018
SSL.MI,2022-04-16,2022-04-19,D,1,0.577,0,0.0063
SSL.MI,2022-04-24,2022-04-25,L,1,0.329,0,-0.01214
SSL.MI,2022-04-30,2022-05-02,W,0,0.575,0,0.03261
SSL.MI,2022-05-07,2022-05-09,W,1,0.656,0,-0.01481
SSL.MI,2022-05-16,2022-05-17,D,0,0.323,0,0.00252
SSL.MI,2022-05-21,2022-05-23,D,1,0.543,0,-0.00064
SSL.MI,2022-08-14,2022-08-16,W,1,0.611,0,0.00439
SSL.MI,2022-08-20,2022-08-22,D,0,0.413,0,-0.01322
SSL.MI,2022-08-26,2022-08-29,W,1,0.236,0,0.02421
SSL.MI,2022-08-31,2022-09-01,D,0,0.512,0,-0.00779
SSL.MI,2022-09-03,2022-09-05,L,1,0.328,0,-0.00153
SSL.MI,2022-09-11,2022-09-12,W,1,0.603,0,-0.01427
SSL.MI,2022-09-18,2022-09-19,W,0,0.528,0,-0.00057
SSL.MI,2022-10-02,2022-10-03,W,1,0.682,0,0.09123
SSL.MI,2022-10-10,2022-10-11,W,0,0.337,0,0.011
SSL.MI,2022-10-16,2022-10-17,D,1,0.434,0,0.00121
SSL.MI,2022-10-23,2022-10-24,W,0,0.238,0,0.02622
SSL.MI,2022-10-30,2022-10-31,L,1,0.639,0,-0.01097
SSL.MI,2022-11-06,2022-11-07,W,0,0.251,0,0.00295
SSL.MI,2022-11-10,2022-11-11,W,1,0.586,0,-0.00078
SSL.MI,2022-11-13,2022-11-14,L,0,0.238,0,-0.02068
SSL.MI,2023-01-04,2023-01-05,L,0,0.456,0,-0.005
SSL.MI,2023-01-08,2023-01-09,D,1,0.618,0,0.00802
SSL.MI,2023-01-15,2023-01-16,W,0,0.432,0,-0.0109
SSL.MI,2023-01-24,2023-01-25,W,1,0.297,0,0.01925
SSL.MI,2023-01-29,2023-01-30,D,1,0.454,0,-0.04789
SSL.MI,2023-02-06,2023-02-07,D,0,0.474,0,-0.01018
SSL.MI,2023-02-11,2023-02-13,L,1,0.401,0,-0.03815
SSL.MI,2023-02-19,2023-02-20,W,0,0.567,0,0.00553
SSL.MI,2023-02-27,2023-02-28,W,1,0.661,0,-0.01959
SSL.MI,2023-03-03,2023-03-06,W,0,0.18,0,0.0228
SSL.MI,2023-03-11,2023-03-13,D,0,0.394,0,0.00692
SSL.MI,2023-03-19,2023-03-20,W,1,0.343,0,-0.01747
SSL.MI,2023-04-02,2023-04-03,W,0,0.463,0,0.02306
SSL.MI,2023-04-08,2023-04-11,W,1,0.345,0,0.05101
SSL.MI,2023-04-14,2023-04-17,W,0,0.557,0,-0.00843
SSL.MI,2023-04-22,2023-04-24,L,1,0.52,0,-0.01766
SSL.MI,2023-04-30,2023-05-02,L,0,0.211,0,0.00265
SSL.MI,2023-05-03,2023-05-04,W,1,0.571,0,0.01013
SSL.MI,2023-05-06,2023-05-08,L,0,0.237,0,-0.01009
SSL.MI,2023-05-12,2023-05-15,D,1,0.557,0,-0.01341
SSL.MI,2023-05-21,2023-05-22,W,0,0.473,0,0.01956
SSL.MI,2023-05-28,2023-05-29,W,1,0.776,0,0.00479
SSL.MI,2023-06-03,2023-06-05,W,0,0.453,0,-0.01256
SSL.MI,2023-08-20,2023-08-21,L,0,0.451,0,-0.05058
SSL.MI,2023-08-27,2023-08-28,L,1,0.608,0,-0.01718
SSL.MI,2023-09-02,2023-09-04,W,0,0.173,0,-0.0003
SSL.MI,2023-09-16,2023-09-18,L,0,0.22,0,-0.00646
SSL.MI,2023-09-23,2023-09-25,D,1,0.526,0,-0.00314
SSL.MI,2023-09-27,2023-09-28,W,1,0.439,0,-0.00129
SSL.MI,2023-09-30,2023-10-02,L,0,0.189,0,-0.01185
SSL.MI,2023-10-08,2023-10-09,W,1,0.352,0,0.0026
SSL.MI,2023-10-21,2023-10-23,W,0,0.379,0,-0.00395
SSL.MI,2023-10-30,2023-10-31,W,1,0.419,0,0.00633
SSL.MI,2023-11-03,2023-11-06,L,0,0.344,0,-0.01144
SSL.MI,2023-11-12,2023-11-13,D,1,0.318,0,-0.00298
SSL.MI,2023-11-25,2023-11-27,L,0,0.545,0,-0.00681
SSL.MI,2023-12-02,2023-12-04,W,1,0.584,0,-0.00965
SSL.MI,2023-12-09,2023-12-11,D,0,0.491,0,-0.00522
SSL.MI,2023-12-17,2023-12-18,L,1,0.2,0,0.01047
SSL.MI,2023-12-22,2023-12-27,W,0,0.496,0,-0.00819
SSL.MI,2023-12-29,2024-01-02,W,1,0.569,0,0.00374
SSL.MI,2024-01-07,2024-01-08,W,0,0.432,0,-0.00608
SSL.MI,2024-01-14,2024-01-15,W,1,0.573,0,-0.01192
SSL.MI,2024-01-28,2024-01-29,D,1,0.423,0,0.00304
SSL.MI,2024-02-04,2024-02-05,L,0,0.254,0,-0.05338
SSL.MI,2024-02-10,2024-02-12,W,0,0.441,0,-0.01028
SSL.MI,2024-02-18,2024-02-19,L,1,0.413,0,-0.02667
SSL.MI,2024-02-22,2024-02-23,W,0,0.288,0,-0.00224
SSL.MI,2024-02-26,2024-02-27,L,0,0.271,0,-0.03013
SSL.MI,2024-03-01,2024-03-04,L,1,0.271,0,0.02076
SSL.MI,2024-03-11,2024-03-12,L,1,0.494,0,0.00345
SSL.MI,2024-03-16,2024-03-18,W,0,0.445,0,0.01473
SSL.MI,2024-03-30,2024-04-02,W,1,0.306,0,0.00492
SSL.MI,2024-04-06,2024-04-08,L,0,0.263,0,-0.01103
SSL.MI,2024-04-12,2024-04-15,W,1,0.711,0,-0.00764
SSL.MI,2024-04-19,2024-04-22,W,0,0.388,0,0.02902
SSL.MI,2024-04-27,2024-04-29,W,1,0.59,0,0.00548
SSL.MI,2024-05-04,2024-05-06,D,0,0.523,0,-0.00814
SSL.MI,2024-05-12,2024-05-13,W,1,0.6,0,0.014
SSL.MI,2024-05-19,2024-05-20,D,0,0.187,0,-0.0522
SSL.MI,2024-05-26,2024-05-27,D,1,0.694,0,0.00714
SSL.MI,2024-08-18,2024-08-19,W,1,0.642,0,0.02055
SSL.MI,2024-08-24,2024-08-26,L,0,0.405,0,-8e-05
SSL.MI,2024-08-31,2024-09-02,D,1,0.327,0,-0.00275
SSL.MI,2024-09-16,2024-09-17,W,1,0.59,0,-0.00415
SSL.MI,2024-09-22,2024-09-23,L,0,0.297,0,-0.00257
SSL.MI,2024-09-29,2024-09-30,W,0,0.37,0,0.00549
SSL.MI,2024-10-06,2024-10-07,W,1,0.605,0,0.02199
SSL.MI,2024-10-19,2024-10-21,L,0,0.25,0,-0.01409
SSL.MI,2024-10-27,2024-10-28,W,1,0.621,0,0.00854
SSL.MI,2024-10-31,2024-11-01,W,0,0.386,0,0.04242
SSL.MI,2024-11-04,2024-11-05,W,1,0.625,0,-0.01636
SSL.MI,2024-11-10,2024-11-11,W,0,0.519,0,-0.0155
SSL.MI,2024-11-24,2024-11-25,W,1,0.501,0,0.00627
SSL.MI,2024-12-01,2024-12-02,L,0,0.526,0,-0.06032
SSL.MI,2024-12-08,2024-12-09,W,0,0.22,0,0.03415
SSL.MI,2024-12-16,2024-12-17,L,1,0.265,0,-0.02552
SSL.MI,2024-12-21,2024-12-23,W,0,0.547,0,-0.00962
SSL.MI,2024-12-28,2024-12-30,D,1,0.317,0,-0.00998
SSL.MI,2025-01-05,2025-01-06,L,0,0.318,0,-0.02757
SSL.MI,2025-01-10,2025-01-13,D,1,0.497,0,-0.00835
SSL.MI,2025-01-19,2025-01-20,W,0,0.541,0,0.0101
SSL.MI,2025-01-26,2025-01-27,L,1,0.477,0,-0.03945
